FILEPATH,FILENAME,CFC_CAPTURE_ID,TEC_READING(CELCIUS)
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_090_INTTIME_01p5/DEG_POS_40/cfc_capture_1719353486246.tiff,cfc_capture_1719353486246_tiff,1719353486246,47
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_050_INTTIME_02p0/DEG_POS_50/cfc_capture_1719353489226.tiff,cfc_capture_1719353489226_tiff,1719353489226,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_090_INTTIME_01p5/DEG_POS_40/cfc_capture_1719353489501.tiff,cfc_capture_1719353489501_tiff,1719353489501,47
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_050_INTTIME_02p0/DEG_POS_50/cfc_capture_1719353492460.tiff,cfc_capture_1719353492460_tiff,1719353492460,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_010_INTTIME_00p2/DEG_NEG_40/cfc_capture_1719353494205.tiff,cfc_capture_1719353494205_tiff,1719353494205,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_010_INTTIME_00p2/DEG_NEG_40/cfc_capture_1719353497469.tiff,cfc_capture_1719353497469_tiff,1719353497469,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/202502_SWIR_FF_PRETEST_CROSS_TRACK/20250206_FILTPOS_050_INTTIME_02p0_DEG_NEG_40/cfc_capture_1719353498644.tiff,cfc_capture_1719353498644_tiff,1719353498644,31
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_010_INTTIME_00p2/DEG_NEG_40/cfc_capture_1719353500737.tiff,cfc_capture_1719353500737_tiff,1719353500737,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/202502_SWIR_FF_PRETEST_CROSS_TRACK/20250206_FILTPOS_050_INTTIME_02p0_DEG_NEG_40/cfc_capture_1719353501890.tiff,cfc_capture_1719353501890_tiff,1719353501890,27
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/202502_SWIR_FF_PRETEST_CROSS_TRACK/20250206_FILTPOS_050_INTTIME_02p0_DEG_NEG_40/cfc_capture_1719353505163.tiff,cfc_capture_1719353505163_tiff,1719353505163,23
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_169_INTTIME_00p2/DEG_0/cfc_capture_1719353520149.tiff,cfc_capture_1719353520149_tiff,1719353520149,47
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_169_INTTIME_00p2/DEG_0/cfc_capture_1719353523395.tiff,cfc_capture_1719353523395_tiff,1719353523395,47
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_090_INTTIME_01p5/DEG_NEG_40/cfc_capture_1719353525582.tiff,cfc_capture_1719353525582_tiff,1719353525582,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_169_INTTIME_00p2/DEG_0/cfc_capture_1719353526647.tiff,cfc_capture_1719353526647_tiff,1719353526647,47
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_090_INTTIME_01p5/DEG_NEG_40/cfc_capture_1719353528845.tiff,cfc_capture_1719353528845_tiff,1719353528845,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_090_INTTIME_01p5/DEG_NEG_40/cfc_capture_1719353532092.tiff,cfc_capture_1719353532092_tiff,1719353532092,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_090_INTTIME_01p5/DEG_NEG_40/cfc_capture_1719353535341.tiff,cfc_capture_1719353535341_tiff,1719353535341,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_010_INTTIME_00p2/DEG_POS_30/cfc_capture_1719353543398.tiff,cfc_capture_1719353543398_tiff,1719353543398,50
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_130_INTTIME_02p0/DEG_0/cfc_capture_1719353543772.tiff,cfc_capture_1719353543772_tiff,1719353543772,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_010_INTTIME_00p2/DEG_NEG_30/cfc_capture_1719353545885.tiff,cfc_capture_1719353545885_tiff,1719353545885,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_010_INTTIME_00p2/DEG_POS_30/cfc_capture_1719353546640.tiff,cfc_capture_1719353546640_tiff,1719353546640,50
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_130_INTTIME_02p0/DEG_0/cfc_capture_1719353547024.tiff,cfc_capture_1719353547024_tiff,1719353547024,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_010_INTTIME_00p2/DEG_NEG_30/cfc_capture_1719353549130.tiff,cfc_capture_1719353549130_tiff,1719353549130,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_010_INTTIME_00p2/DEG_POS_30/cfc_capture_1719353549902.tiff,cfc_capture_1719353549902_tiff,1719353549902,50
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_130_INTTIME_02p0/DEG_0/cfc_capture_1719353550258.tiff,cfc_capture_1719353550258_tiff,1719353550258,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_169_INTTIME_00p2/DEG_NEG_40/cfc_capture_1719353552367.tiff,cfc_capture_1719353552367_tiff,1719353552367,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_010_INTTIME_00p2/DEG_NEG_30/cfc_capture_1719353552368.tiff,cfc_capture_1719353552368_tiff,1719353552368,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_010_INTTIME_00p2/DEG_POS_30/cfc_capture_1719353553144.tiff,cfc_capture_1719353553144_tiff,1719353553144,50
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_130_INTTIME_02p0/DEG_0/cfc_capture_1719353553508.tiff,cfc_capture_1719353553508_tiff,1719353553508,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_169_INTTIME_00p2/DEG_NEG_40/cfc_capture_1719353555602.tiff,cfc_capture_1719353555602_tiff,1719353555602,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_010_INTTIME_00p2/DEG_NEG_30/cfc_capture_1719353555615.tiff,cfc_capture_1719353555615_tiff,1719353555615,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_169_INTTIME_00p2/DEG_NEG_40/cfc_capture_1719353558865.tiff,cfc_capture_1719353558865_tiff,1719353558865,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_169_INTTIME_00p2/DEG_NEG_40/cfc_capture_1719353562119.tiff,cfc_capture_1719353562119_tiff,1719353562119,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_169_INTTIME_00p2/DEG_NEG_40/cfc_capture_1719353565367.tiff,cfc_capture_1719353565367_tiff,1719353565367,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_090_INTTIME_01p5/DEG_POS_50/cfc_capture_1719353567650.tiff,cfc_capture_1719353567650_tiff,1719353567650,47
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_169_INTTIME_00p2/DEG_NEG_40/cfc_capture_1719353568646.tiff,cfc_capture_1719353568646_tiff,1719353568646,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_090_INTTIME_01p5/DEG_POS_50/cfc_capture_1719353570902.tiff,cfc_capture_1719353570902_tiff,1719353570902,47
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_169_INTTIME_00p2/DEG_NEG_40/cfc_capture_1719353571845.tiff,cfc_capture_1719353571845_tiff,1719353571845,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_090_INTTIME_01p5/DEG_POS_50/cfc_capture_1719353574186.tiff,cfc_capture_1719353574186_tiff,1719353574186,47
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_169_INTTIME_00p2/DEG_NEG_40/cfc_capture_1719353575074.tiff,cfc_capture_1719353575074_tiff,1719353575074,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_090_INTTIME_01p5/DEG_POS_50/cfc_capture_1719353577453.tiff,cfc_capture_1719353577453_tiff,1719353577453,47
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250205_FILTPOS_169_INTTIME_00p2/cfc_capture_1719353590244.tiff,cfc_capture_1719353590244_tiff,1719353590244,40
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250205_FILTPOS_169_INTTIME_00p2/cfc_capture_1719353593493.tiff,cfc_capture_1719353593493_tiff,1719353593493,40
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250205_FILTPOS_169_INTTIME_00p2/cfc_capture_1719353596744.tiff,cfc_capture_1719353596744_tiff,1719353596744,40
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250205_FILTPOS_169_INTTIME_00p2/cfc_capture_1719353599984.tiff,cfc_capture_1719353599984_tiff,1719353599984,40
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_169_INTTIME_00p2/DEG_NEG_10/cfc_capture_1719353620197.tiff,cfc_capture_1719353620197_tiff,1719353620197,47
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_169_INTTIME_00p2/DEG_NEG_10/cfc_capture_1719353623455.tiff,cfc_capture_1719353623455_tiff,1719353623455,47
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_169_INTTIME_00p2/DEG_NEG_10/cfc_capture_1719353626664.tiff,cfc_capture_1719353626664_tiff,1719353626664,47
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_169_INTTIME_00p2/DEG_NEG_10/cfc_capture_1719353629895.tiff,cfc_capture_1719353629895_tiff,1719353629895,47
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_010_INTTIME_01p5/DEG_NEG_30/cfc_capture_1719353630406.tiff,cfc_capture_1719353630406_tiff,1719353630406,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_169_INTTIME_00p2/DEG_NEG_10/cfc_capture_1719353633147.tiff,cfc_capture_1719353633147_tiff,1719353633147,47
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_010_INTTIME_01p5/DEG_NEG_30/cfc_capture_1719353633640.tiff,cfc_capture_1719353633640_tiff,1719353633640,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_010_INTTIME_01p5/DEG_NEG_30/cfc_capture_1719353636906.tiff,cfc_capture_1719353636906_tiff,1719353636906,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_010_INTTIME_01p5/DEG_NEG_30/cfc_capture_1719353640165.tiff,cfc_capture_1719353640165_tiff,1719353640165,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_130_INTTIME_02p0/DEG_POS_10/cfc_capture_1719353655446.tiff,cfc_capture_1719353655446_tiff,1719353655446,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_130_INTTIME_02p0/DEG_POS_10/cfc_capture_1719353658713.tiff,cfc_capture_1719353658713_tiff,1719353658713,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_130_INTTIME_02p0/DEG_POS_10/cfc_capture_1719353661969.tiff,cfc_capture_1719353661969_tiff,1719353661969,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_130_INTTIME_02p0/DEG_POS_10/cfc_capture_1719353665196.tiff,cfc_capture_1719353665196_tiff,1719353665196,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_010_INTTIME_00p2/DEG_POS_20/cfc_capture_1719353670684.tiff,cfc_capture_1719353670684_tiff,1719353670684,50
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_010_INTTIME_00p2/DEG_POS_20/cfc_capture_1719353673944.tiff,cfc_capture_1719353673944_tiff,1719353673944,50
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_010_INTTIME_00p2/DEG_POS_20/cfc_capture_1719353677186.tiff,cfc_capture_1719353677186_tiff,1719353677186,50
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250204_FILTPOS_50_INTTIME_01/cfc_capture_1719353690605.tiff,cfc_capture_1719353690605_tiff,1719353690605,37
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250204_FILTPOS_50_INTTIME_01/cfc_capture_1719353692030.tiff,cfc_capture_1719353692030_tiff,1719353692030,36
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250204_FILTPOS_50_INTTIME_01/cfc_capture_1719353693472.tiff,cfc_capture_1719353693472_tiff,1719353693472,34
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250204_FILTPOS_50_INTTIME_01/cfc_capture_1719353694905.tiff,cfc_capture_1719353694905_tiff,1719353694905,32
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250204_FILTPOS_50_INTTIME_01/cfc_capture_1719353696302.tiff,cfc_capture_1719353696302_tiff,1719353696302,30
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250204_FILTPOS_50_INTTIME_01/cfc_capture_1719353697728.tiff,cfc_capture_1719353697728_tiff,1719353697728,28
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250204_FILTPOS_50_INTTIME_01/cfc_capture_1719353699162.tiff,cfc_capture_1719353699162_tiff,1719353699162,26
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250204_FILTPOS_50_INTTIME_01/cfc_capture_1719353700580.tiff,cfc_capture_1719353700580_tiff,1719353700580,25
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/20250204_FILTPOS_50_INTTIME_01/cfc_capture_1719353701996.tiff,cfc_capture_1719353701996_tiff,1719353701996,24
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/202502_SWIR_FF_PRETEST_CROSS_TRACK/20250206_FILTPOS_050_INTTIME_02p0_DEG_NEG_50/cfc_capture_1719353713148.tiff,cfc_capture_1719353713148_tiff,1719353713148,32
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_010_INTTIME_02p0/DEG_NEG_30/cfc_capture_1719353715146.tiff,cfc_capture_1719353715146_tiff,1719353715146,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/202502_SWIR_FF_PRETEST_CROSS_TRACK/20250206_FILTPOS_050_INTTIME_02p0_DEG_NEG_50/cfc_capture_1719353716417.tiff,cfc_capture_1719353716417_tiff,1719353716417,28
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_010_INTTIME_02p0/DEG_NEG_30/cfc_capture_1719353718397.tiff,cfc_capture_1719353718397_tiff,1719353718397,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/202502_SWIR_FF_PRETEST_CROSS_TRACK/20250206_FILTPOS_050_INTTIME_02p0_DEG_NEG_50/cfc_capture_1719353719681.tiff,cfc_capture_1719353719681_tiff,1719353719681,24
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_010_INTTIME_02p0/DEG_NEG_30/cfc_capture_1719353721654.tiff,cfc_capture_1719353721654_tiff,1719353721654,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/202502_SWIR_FF_PRETEST_CROSS_TRACK/20250206_FILTPOS_050_INTTIME_02p0_DEG_NEG_50/cfc_capture_1719353723071.tiff,cfc_capture_1719353723071_tiff,1719353723071,23
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_169_INTTIME_00p2/DEG_NEG_50/cfc_capture_1719353723858.tiff,cfc_capture_1719353723858_tiff,1719353723858,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_010_INTTIME_02p0/DEG_NEG_30/cfc_capture_1719353724914.tiff,cfc_capture_1719353724914_tiff,1719353724914,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_169_INTTIME_00p2/DEG_NEG_50/cfc_capture_1719353727110.tiff,cfc_capture_1719353727110_tiff,1719353727110,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_010_INTTIME_02p0/DEG_NEG_30/cfc_capture_1719353728132.tiff,cfc_capture_1719353728132_tiff,1719353728132,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_169_INTTIME_00p2/DEG_NEG_50/cfc_capture_1719353730360.tiff,cfc_capture_1719353730360_tiff,1719353730360,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_169_INTTIME_00p2/DEG_NEG_50/cfc_capture_1719353733634.tiff,cfc_capture_1719353733634_tiff,1719353733634,48
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_010_INTTIME_01p5/DEG_POS_20/cfc_capture_1719353745969.tiff,cfc_capture_1719353745969_tiff,1719353745969,50
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_010_INTTIME_01p5/DEG_POS_20/cfc_capture_1719353749191.tiff,cfc_capture_1719353749191_tiff,1719353749191,50
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_130_INTTIME_02p0/DEG_POS_20/cfc_capture_1719353750217.tiff,cfc_capture_1719353750217_tiff,1719353750217,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_169_INTTIME_00p2/DEG_NEG_20/cfc_capture_1719353751576.tiff,cfc_capture_1719353751576_tiff,1719353751576,47
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_010_INTTIME_01p5/DEG_POS_20/cfc_capture_1719353752477.tiff,cfc_capture_1719353752477_tiff,1719353752477,50
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_130_INTTIME_02p0/DEG_POS_20/cfc_capture_1719353753448.tiff,cfc_capture_1719353753448_tiff,1719353753448,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_169_INTTIME_00p2/DEG_NEG_20/cfc_capture_1719353754822.tiff,cfc_capture_1719353754822_tiff,1719353754822,47
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_010_INTTIME_01p5/DEG_POS_20/cfc_capture_1719353755745.tiff,cfc_capture_1719353755745_tiff,1719353755745,50
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_130_INTTIME_02p0/DEG_POS_20/cfc_capture_1719353756663.tiff,cfc_capture_1719353756663_tiff,1719353756663,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_169_INTTIME_00p2/DEG_NEG_20/cfc_capture_1719353758108.tiff,cfc_capture_1719353758108_tiff,1719353758108,47
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_130_INTTIME_02p0/DEG_POS_20/cfc_capture_1719353759909.tiff,cfc_capture_1719353759909_tiff,1719353759909,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_130_INTTIME_02p0/DEG_POS_20/cfc_capture_1719353763120.tiff,cfc_capture_1719353763120_tiff,1719353763120,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_130_INTTIME_02p0/DEG_POS_20/cfc_capture_1719353766391.tiff,cfc_capture_1719353766391_tiff,1719353766391,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_010_INTTIME_02p0/DEG_NEG_20/cfc_capture_1719353788138.tiff,cfc_capture_1719353788138_tiff,1719353788138,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_010_INTTIME_02p0/DEG_NEG_20/cfc_capture_1719353791367.tiff,cfc_capture_1719353791367_tiff,1719353791367,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_010_INTTIME_02p0/DEG_NEG_20/cfc_capture_1719353794628.tiff,cfc_capture_1719353794628_tiff,1719353794628,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/LEFT_RIGHT/20250206_FILTPOS_010_INTTIME_02p0/DEG_NEG_20/cfc_capture_1719353797890.tiff,cfc_capture_1719353797890_tiff,1719353797890,49
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/202502_SWIR_FF_PRETEST_CROSS_TRACK/20250206_FILTPOS_050_INTTIME_02p0_DEG_NEG_10/cfc_capture_1719353824991.tiff,cfc_capture_1719353824991_tiff,1719353824991,33
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/202502_SWIR_FF_PRETEST_CROSS_TRACK/20250206_FILTPOS_050_INTTIME_02p0_DEG_NEG_10/cfc_capture_1719353828274.tiff,cfc_capture_1719353828274_tiff,1719353828274,29
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_010_INTTIME_02p0/DEG_POS_20/cfc_capture_1719353828353.tiff,cfc_capture_1719353828353_tiff,1719353828353,50
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/TEST_SETUP/202502_SWIR_FF_PRETEST_CROSS_TRACK/20250206_FILTPOS_050_INTTIME_02p0_DEG_NEG_10/cfc_capture_1719353831554.tiff,cfc_capture_1719353831554_tiff,1719353831554,24
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_010_INTTIME_02p0/DEG_POS_20/cfc_capture_1719353831622.tiff,cfc_capture_1719353831622_tiff,1719353831622,50
/data/home/cjescobar/Projects/AirHARP2/SWIR/raw_data/2025_SWIR_Flatfield/UP_DOWN/20250205_FILTPOS_010_INTTIME_02p0/DEG_POS_20/cfc_capture_1719353834851.tiff,cfc_capture_1719353834851_tiff,1719353834851,50
